2024-09-08 16:33:20,900 INFO    StreamThr :31128 [internal.py:wandb_internal():86] W&B internal server running at pid: 31128, started at: 2024-09-08 16:33:20.899038
2024-09-08 16:33:25,213 INFO    SenderThread:31128 [sender.py:send_artifact():1458] sent artifact job-https___github.com_qetate_Project-Build-an-ML-Pipeline-Starter.git_src_train_random_forest_run.py - {'id': 'QXJ0aWZhY3Q6MTE5OTg4OTQ5Mw==', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjQzNTAxMTgxMw==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MTE5OTg4OTQ5Mw==', 'versionIndex': 0}}}
2024-09-08 16:33:25,213 DEBUG   SenderThread:31128 [sender.py:send_request():407] send_request: defer
2024-09-08 16:33:25,213 INFO    SenderThread:31128 [sender.py:send_request_defer():609] handle sender defer: 9
2024-09-08 16:33:25,213 INFO    SenderThread:31128 [dir_watcher.py:finish():358] shutting down directory watcher
2024-09-08 16:33:25,242 INFO    Thread-12 :31128 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/quinntate/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240908_163320-lpsqgen9/files/output.log
2024-09-08 16:33:25,243 INFO    SenderThread:31128 [dir_watcher.py:finish():388] scan: /Users/quinntate/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240908_163320-lpsqgen9/files
2024-09-08 16:33:25,243 INFO    SenderThread:31128 [dir_watcher.py:finish():402] scan save: /Users/quinntate/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240908_163320-lpsqgen9/files/requirements.txt requirements.txt
2024-09-08 16:33:25,244 INFO    SenderThread:31128 [dir_watcher.py:finish():402] scan save: /Users/quinntate/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240908_163320-lpsqgen9/files/output.log output.log
2024-09-08 16:33:25,247 INFO    SenderThread:31128 [dir_watcher.py:finish():402] scan save: /Users/quinntate/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240908_163320-lpsqgen9/files/config.yaml config.yaml
2024-09-08 16:33:25,250 INFO    SenderThread:31128 [dir_watcher.py:finish():402] scan save: /Users/quinntate/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240908_163320-lpsqgen9/files/wandb-summary.json wandb-summary.json
2024-09-08 16:33:25,254 INFO    SenderThread:31128 [dir_watcher.py:finish():402] scan save: /Users/quinntate/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240908_163320-lpsqgen9/files/conda-environment.yaml conda-environment.yaml
2024-09-08 16:33:25,256 INFO    SenderThread:31128 [dir_watcher.py:finish():402] scan save: /Users/quinntate/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240908_163320-lpsqgen9/files/wandb-metadata.json wandb-metadata.json
2024-09-08 16:33:25,256 INFO    SenderThread:31128 [sender.py:transition_state():613] send defer: 10
2024-09-08 16:33:25,258 DEBUG   SenderThread:31128 [sender.py:send_request():407] send_request: poll_exit
2024-09-08 16:33:25,259 DEBUG   HandlerThread:31128 [handler.py:handle_request():146] handle_request: defer
2024-09-08 16:33:25,259 INFO    HandlerThread:31128 [handler.py:handle_request_defer():172] handle defer: 10
2024-09-08 16:33:25,259 DEBUG   SenderThread:31128 [sender.py:send_request():407] send_request: defer
2024-09-08 16:33:25,259 INFO    SenderThread:31128 [sender.py:send_request_defer():609] handle sender defer: 10
2024-09-08 16:33:25,259 INFO    SenderThread:31128 [file_pusher.py:finish():175] shutting down file pusher
2024-09-08 16:33:25,506 INFO    wandb-upload_1:31128 [upload_job.py:push():131] Uploaded file /Users/quinntate/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240908_163320-lpsqgen9/files/output.log
2024-09-08 16:33:25,553 INFO    wandb-upload_0:31128 [upload_job.py:push():131] Uploaded file /Users/quinntate/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240908_163320-lpsqgen9/files/requirements.txt
2024-09-08 16:33:25,619 INFO    wandb-upload_4:31128 [upload_job.py:push():131] Uploaded file /Users/quinntate/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240908_163320-lpsqgen9/files/conda-environment.yaml
2024-09-08 16:33:25,624 INFO    wandb-upload_3:31128 [upload_job.py:push():131] Uploaded file /Users/quinntate/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240908_163320-lpsqgen9/files/wandb-summary.json
2024-09-08 16:33:25,627 INFO    wandb-upload_2:31128 [upload_job.py:push():131] Uploaded file /Users/quinntate/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240908_163320-lpsqgen9/files/config.yaml
2024-09-08 16:33:25,681 DEBUG   HandlerThread:31128 [handler.py:handle_request():146] handle_request: poll_exit
2024-09-08 16:33:25,681 DEBUG   SenderThread:31128 [sender.py:send_request():407] send_request: poll_exit
2024-09-08 16:33:25,833 INFO    Thread-11 (_thread_body):31128 [sender.py:transition_state():613] send defer: 11
2024-09-08 16:33:25,833 DEBUG   HandlerThread:31128 [handler.py:handle_request():146] handle_request: defer
2024-09-08 16:33:25,833 INFO    HandlerThread:31128 [handler.py:handle_request_defer():172] handle defer: 11
2024-09-08 16:33:25,833 DEBUG   SenderThread:31128 [sender.py:send_request():407] send_request: defer
2024-09-08 16:33:25,833 INFO    SenderThread:31128 [sender.py:send_request_defer():609] handle sender defer: 11
2024-09-08 16:33:25,833 INFO    SenderThread:31128 [file_pusher.py:join():181] waiting for file pusher
2024-09-08 16:33:25,833 INFO    SenderThread:31128 [sender.py:transition_state():613] send defer: 12
2024-09-08 16:33:25,833 DEBUG   HandlerThread:31128 [handler.py:handle_request():146] handle_request: defer
2024-09-08 16:33:25,833 INFO    HandlerThread:31128 [handler.py:handle_request_defer():172] handle defer: 12
2024-09-08 16:33:25,833 DEBUG   SenderThread:31128 [sender.py:send_request():407] send_request: defer
2024-09-08 16:33:25,833 INFO    SenderThread:31128 [sender.py:send_request_defer():609] handle sender defer: 12
2024-09-08 16:33:25,833 INFO    SenderThread:31128 [file_stream.py:finish():595] file stream finish called
2024-09-08 16:33:25,978 INFO    SenderThread:31128 [file_stream.py:finish():599] file stream finish is done
2024-09-08 16:33:25,978 INFO    SenderThread:31128 [sender.py:transition_state():613] send defer: 13
2024-09-08 16:33:25,979 DEBUG   HandlerThread:31128 [handler.py:handle_request():146] handle_request: defer
2024-09-08 16:33:25,979 INFO    HandlerThread:31128 [handler.py:handle_request_defer():172] handle defer: 13
2024-09-08 16:33:25,980 DEBUG   SenderThread:31128 [sender.py:send_request():407] send_request: defer
2024-09-08 16:33:25,980 INFO    SenderThread:31128 [sender.py:send_request_defer():609] handle sender defer: 13
2024-09-08 16:33:25,980 INFO    SenderThread:31128 [sender.py:transition_state():613] send defer: 14
2024-09-08 16:33:25,981 DEBUG   HandlerThread:31128 [handler.py:handle_request():146] handle_request: defer
2024-09-08 16:33:25,981 DEBUG   SenderThread:31128 [sender.py:send():380] send: final
2024-09-08 16:33:25,981 INFO    HandlerThread:31128 [handler.py:handle_request_defer():172] handle defer: 14
2024-09-08 16:33:25,981 DEBUG   SenderThread:31128 [sender.py:send():380] send: footer
2024-09-08 16:33:25,981 DEBUG   SenderThread:31128 [sender.py:send_request():407] send_request: defer
2024-09-08 16:33:25,981 INFO    SenderThread:31128 [sender.py:send_request_defer():609] handle sender defer: 14
2024-09-08 16:33:25,982 DEBUG   HandlerThread:31128 [handler.py:handle_request():146] handle_request: poll_exit
2024-09-08 16:33:25,982 DEBUG   HandlerThread:31128 [handler.py:handle_request():146] handle_request: poll_exit
2024-09-08 16:33:25,982 DEBUG   SenderThread:31128 [sender.py:send_request():407] send_request: poll_exit
2024-09-08 16:33:25,983 DEBUG   SenderThread:31128 [sender.py:send_request():407] send_request: poll_exit
2024-09-08 16:33:25,983 DEBUG   HandlerThread:31128 [handler.py:handle_request():146] handle_request: server_info
2024-09-08 16:33:25,983 DEBUG   HandlerThread:31128 [handler.py:handle_request():146] handle_request: get_summary
2024-09-08 16:33:25,984 DEBUG   HandlerThread:31128 [handler.py:handle_request():146] handle_request: sampled_history
2024-09-08 16:33:25,984 DEBUG   SenderThread:31128 [sender.py:send_request():407] send_request: server_info
2024-09-08 16:33:25,984 DEBUG   HandlerThread:31128 [handler.py:handle_request():146] handle_request: internal_messages
2024-09-08 16:33:25,986 DEBUG   HandlerThread:31128 [handler.py:handle_request():146] handle_request: job_info
2024-09-08 16:33:26,060 DEBUG   SenderThread:31128 [sender.py:send_request():407] send_request: job_info
2024-09-08 16:33:26,060 INFO    MainThread:31128 [wandb_run.py:_footer_history_summary_info():3760] rendering history
2024-09-08 16:33:26,060 INFO    MainThread:31128 [wandb_run.py:_footer_history_summary_info():3792] rendering summary
2024-09-08 16:33:26,060 INFO    MainThread:31128 [wandb_run.py:_footer_sync_info():3719] logging synced files
2024-09-08 16:33:26,061 DEBUG   HandlerThread:31128 [handler.py:handle_request():146] handle_request: shutdown
2024-09-08 16:33:26,061 INFO    HandlerThread:31128 [handler.py:finish():866] shutting down handler
2024-09-08 16:33:26,991 INFO    WriterThread:31128 [datastore.py:close():294] close: /Users/quinntate/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240908_163320-lpsqgen9/run-lpsqgen9.wandb
2024-09-08 16:33:27,063 INFO    SenderThread:31128 [sender.py:finish():1536] shutting down sender
2024-09-08 16:33:27,064 INFO    SenderThread:31128 [file_pusher.py:finish():175] shutting down file pusher
2024-09-08 16:33:27,064 INFO    SenderThread:31128 [file_pusher.py:join():181] waiting for file pusher
